cohort,mds1,mds2,generation,toxicity
par4,-0.018435,0.418007,23,0.099200
par4,-0.351605,0.259293,23,0.057700
par4,0.014891,0.383124,23,0.106100
par4,-0.186629,-0.088078,24,0.015800
par4,-0.351857,-0.433654,25,0.255400
par4,-0.255650,0.112391,25,0.059200
par4,0.132835,-0.152904,26,0.022300
par4,-0.141908,0.101657,26,0.050800
par4,0.101134,0.342176,26,0.111400
par4,-0.156556,0.288506,26,0.056800
par4,-0.463507,0.190311,26,0.104400
par4,-0.212140,0.085446,27,0.111800
par4,-0.157187,0.010499,27,0.049800
par4,-0.373364,-0.389091,27,0.234500
par4,-0.300156,0.207068,24,0.007000
par4,0.448047,-0.233453,20,0.322900
par4,-0.141945,-0.445890,29,0.024800
par4,-0.114179,0.150686,29,0.133900
par4,-0.212907,0.085078,29,0.111600
par4,-0.179410,-0.156986,29,0.025900
par4,-0.134250,0.239389,29,0.113400
par4,0.039956,-0.392576,29,0.019600
par4,0.120815,-0.450406,30,0.284300
par4,0.089476,-0.551751,31,0.156000
par4,-0.126591,0.064402,31,0.044600
par4,0.043508,0.148257,31,0.027000
par4,0.485835,-0.079063,31,0.047900
par4,0.210324,0.279721,32,0.021300
par4,0.011440,-0.421391,32,0.023200
par4,0.008491,-0.546978,32,0.016100
par4,-0.503707,0.070281,32,0.036900
par4,-0.706694,0.198723,32,0.031200
par4,-0.485328,0.103440,32,0.040400
par4,0.207443,-0.288421,32,0.019700
par4,-0.272013,0.055271,31,0.057000
par4,-0.134690,0.112080,33,0.047400
par4,-0.161938,0.269023,33,0.186500
par4,0.137855,-0.528143,33,0.401500
par4,-0.111585,0.013097,33,0.060300
par4,-0.128608,0.329777,33,0.107000
par4,-0.041126,-0.225180,33,0.096100
par4,-0.119564,0.046771,33,0.064200
par4,0.000692,0.285179,34,0.037100
par4,-0.092150,0.270342,34,0.112000
par4,-0.176171,0.463341,19,0.107400
par4,-0.135792,0.092482,35,0.111800
par4,0.158615,-0.352871,35,0.110400
par4,-0.141683,0.140361,35,0.200600
par4,-0.769493,-0.073922,35,0.038500
par4,-0.075737,-0.174652,35,0.173700
par4,-0.102032,-0.030244,35,0.028300
par4,0.003826,-0.725143,35,0.016600
par4,-0.482240,0.029559,35,0.106100
par4,-0.132961,0.220227,35,0.034500
par4,-0.100098,-0.092397,35,0.049800
par4,-0.048437,-0.595464,36,0.025100
par4,0.028405,-0.148366,36,0.019700
par4,0.178190,-0.098389,36,0.018300
par4,0.073840,-0.304390,36,0.032200
par4,-0.172971,0.349067,25,0.149500
par4,0.048438,0.051792,37,0.043900
par4,-0.066150,-0.471935,37,0.014800
par4,0.330948,-0.085570,37,0.022600
par4,0.183407,0.353796,37,0.146000
par4,0.062213,-0.073756,37,0.020600
par4,-0.066693,-0.166650,37,0.035900
par4,-0.192451,0.251687,37,0.021100
par4,0.269858,0.115105,38,0.031200
par4,0.269452,-0.555655,39,0.351900
par4,0.595355,-0.352552,39,0.012600
par4,-0.195712,0.077318,39,0.150500
par4,-0.149680,-0.423035,39,0.024800
par4,-0.214779,-0.071191,39,0.028300
par4,-0.454488,0.093888,39,0.025600
par4,0.235128,-0.078927,39,0.029700
par4,-0.010516,-0.684261,39,0.005900
par4,-0.275630,0.216202,39,0.021100
par4,0.036170,-0.519137,35,0.017200
par4,0.082727,-0.577659,31,0.026400
par4,0.064094,-0.547380,30,0.025800
par4,0.428660,0.140223,36,0.026700
par4,0.136096,-0.674978,32,0.026600
par4,0.093342,-0.548693,36,0.027000
par4,-0.056631,-0.548733,23,0.013300
par4,0.039492,0.149555,3,0.056000
par4,0.035228,0.364991,3,0.104400
par4,-0.154389,0.123400,2,0.045900
par4,0.352768,0.160320,11,0.022300
par4,0.120251,0.409308,26,0.013600
par4,0.274929,-0.296352,27,0.030900
par4,0.252555,0.254181,29,0.113600
par4,0.361362,-0.295940,29,0.026300
par4,0.102975,0.306536,31,0.112400
par4,0.246551,0.393874,11,0.035700
par4,-0.114215,0.156260,35,0.105700
par4,0.331688,0.313813,37,0.048800
par4,0.442305,-0.115452,3,0.020400
par4,0.487467,0.013212,7,0.021400
par4,0.518302,0.149520,18,0.024500
par4,0.711479,-0.233663,20,0.019100
par4,0.489459,-0.209318,20,0.015600
par4,0.432671,0.564959,21,0.017700
par4,0.438069,-0.006886,29,0.047100
par4,0.565626,0.130455,31,0.028400
par4,0.727491,0.076711,33,0.024600
par4,-0.098351,-0.393271,18,0.057300
par4,0.233124,-0.074906,16,0.012600
par4,0.177157,-0.032067,16,0.022500
par4,0.468408,-0.546967,17,0.024300
par4,0.199500,-0.224071,19,0.018800
par4,0.423035,0.063452,12,0.019200
par4,0.399224,0.045191,18,0.031700
par4,0.738045,0.019028,20,0.048600
par4,0.621136,0.317045,22,0.037100
par4,0.261216,-0.074612,25,0.016500
par4,0.137804,-0.025649,25,0.023800
par4,0.102561,-0.165653,26,0.021000
par4,0.245039,0.228356,9,0.027400
par4,-0.264183,0.141975,13,0.036600
par4,0.250839,-0.091987,6,0.018500
par4,0.138382,-0.145326,2,0.014600
par4,0.126009,-0.195246,4,0.106500
par4,-0.461909,-0.210405,4,0.063400
par4,0.060274,0.072855,6,0.033600
par4,0.148501,-0.142344,6,0.014100
par4,0.679808,-0.175997,7,0.027200
par4,0.235153,0.083845,15,0.046900
par4,-0.066241,-0.048056,17,0.053300
par4,0.107442,-0.304697,19,0.028100
par4,-0.729820,0.069732,21,0.012900
par4,-0.352218,-0.256125,21,0.037800
par4,0.026971,-0.148386,27,0.012400
par4,0.649009,0.020059,32,0.056300
par4,0.449096,-0.457470,3,0.012800
par4,0.374028,-0.463942,3,0.015200
par4,0.388909,-0.475243,3,0.096100
par4,0.372038,-0.390219,5,0.021500
par4,0.418872,-0.533212,6,0.012400
par4,0.507320,-0.377690,1,0.012600
par4,0.527735,-0.347035,3,0.009500
par4,0.510945,-0.364134,4,0.007800
par4,0.442404,-0.421534,11,0.012300
par4,0.502223,-0.352147,13,0.013700
par4,0.692369,-0.284664,1,0.012700
par4,0.569678,-0.132001,3,0.011800
par4,0.556376,-0.079374,8,0.010900
par4,0.639920,-0.099933,10,0.012900
par4,0.220798,0.424740,5,0.018100
par4,0.566695,-0.293080,19,0.139100
par4,0.437705,-0.460882,22,0.007600
par4,0.504022,-0.153961,23,0.017600
par4,0.446231,-0.446915,29,0.042200
par4,0.277040,-0.486378,24,0.031900
par4,0.520659,-0.379832,31,0.013400
par4,-0.212805,0.311203,21,0.114800
par4,0.121076,-0.538858,14,0.023300
par4,0.140110,-0.582193,15,0.042900
par4,0.151638,-0.591916,18,0.101800
par4,0.199481,-0.581578,20,0.103500
par4,0.084072,-0.514038,21,0.023200
par4,-0.113077,-0.331101,25,0.093900
par4,0.114802,-0.587430,27,0.054300
par4,0.806264,0.051521,28,0.058200
par4,0.168778,-0.250510,29,0.103100
par4,-0.304523,-0.568971,16,0.032600
par4,-0.215995,-0.525086,16,0.015000
par4,0.165773,-0.071360,2,0.056500
par4,0.482821,0.279236,5,0.015800
par4,0.479506,0.269321,8,0.017300
par4,0.463435,-0.016733,10,0.041900
par4,0.632999,0.234731,15,0.074500
par4,-0.316988,-0.490000,21,0.031400
par4,0.130244,0.327440,23,0.044600
par4,0.136992,-0.350768,4,0.020400
par4,-0.181666,-0.448529,4,0.046600
par4,-0.032711,-0.252489,9,0.027200
par4,0.147776,-0.415182,10,0.048600
par4,0.096637,-0.360711,16,0.036600
par4,0.128610,-0.354561,18,0.025100
par4,0.563120,0.075060,12,0.027400
par4,0.498698,0.024911,18,0.032200
par4,-0.263327,-0.666090,22,0.014500
par4,0.424215,-0.380427,23,0.054000
par4,-0.196372,-0.419571,25,0.019400
par4,0.028845,-0.378353,15,0.025200
par4,0.002310,-0.439320,3,0.038500
par4,0.072084,0.035514,3,0.012600
par4,0.580033,-0.024248,5,0.007200
par4,-0.159817,-0.122428,1,0.033600
par4,-0.115798,-0.106565,2,0.040200
par4,0.556756,-0.332748,13,0.015000
par4,0.003252,-0.376854,19,0.036900
par4,-0.240590,-0.250906,13,0.018700
par4,0.183304,0.291649,9,0.100500
par4,-0.368511,0.045202,1,0.045100
par4,-0.370700,0.038568,4,0.103100
par4,-0.367497,0.061913,5,0.034300
par4,-0.354038,-0.115421,8,0.058000
par4,-0.288161,-0.004028,17,0.047600
par4,-0.161174,0.702099,9,0.142600
par4,-0.171606,0.642384,17,0.254600
par4,0.140637,0.568126,17,0.254600
par4,-0.355052,-0.333067,7,0.065000
par4,-0.272266,-0.401231,14,0.017300
par4,0.079431,-0.468660,15,0.022000
par4,-0.092942,-0.140776,12,0.015300
par4,-0.045805,-0.581323,1,0.071300
par4,-0.062086,-0.648258,11,0.091900
par4,-0.099122,-0.739702,11,0.074500
par4,-0.066453,-0.673488,8,0.027800
par4,-0.086364,-0.685673,10,0.019200
par4,-0.117113,-0.664448,10,0.043600
par4,-0.064492,-0.643948,12,0.027400
par4,-0.081595,-0.005719,12,0.016700
par4,-0.016208,-0.526051,12,0.065000
par4,-0.228977,0.063817,9,0.039700
par4,0.040325,-0.452670,7,0.015000
par4,0.122742,0.031790,8,0.041200
par4,-0.137896,-0.557609,9,0.019000
par4,-0.067647,-0.125317,10,0.015500
par4,-0.032954,-0.834322,11,0.025800
par4,-0.341352,-0.732923,11,0.030300
par4,-0.000971,-0.533815,14,0.030600
par4,-0.105926,-0.673728,15,0.069800
par4,-0.099472,-0.454085,15,0.019200
par4,-0.026249,-0.566280,16,0.058500
par4,-0.337092,-0.370376,17,0.104800
par4,-0.265656,-0.529523,18,0.023700
par4,-0.305824,0.631814,19,0.081600
par4,0.085180,0.419055,19,0.199900
par4,-0.194468,0.235641,14,0.021100
par4,-0.088387,0.369979,20,0.042200
par4,-0.135550,0.683801,20,0.128700
par4,-0.367846,0.009393,21,0.028700
par4,-0.369878,0.050103,21,0.050800
par4,0.447576,-0.053098,22,0.036900
par4,-0.011990,-0.021474,23,0.034700
par4,-0.292554,-0.445199,11,0.014900
par4,-0.193431,-0.043034,22,0.027200
par4,-0.379121,0.089679,24,0.056000
par4,-0.333191,-0.739367,24,0.031400
par4,-0.126404,-0.540654,25,0.025400
par4,0.108202,-0.527834,25,0.026000
par4,0.271090,0.212403,25,0.029100
par4,-0.111431,-0.194246,26,0.029800
par4,-0.145588,-0.698301,26,0.021700
par4,-0.176434,-0.600719,26,0.015800
par4,-0.174856,-0.434794,27,0.062600
par4,-0.047961,-0.422876,28,0.019200
par4,0.181556,0.717592,28,0.037100
par4,0.284068,-0.239013,28,0.028000
par4,-0.186407,-0.433724,28,0.074500
par4,-0.335425,-0.369240,28,0.092600
par4,-0.178419,-0.461187,28,0.011000
par4,0.067062,0.117286,29,0.014000
par4,0.163435,-0.069477,30,0.030400
par4,0.011737,-0.068251,30,0.105700
par4,0.307758,0.203193,30,0.020500
par4,-0.173224,0.643222,30,0.135600
par4,0.203083,-0.533509,31,0.042900
par4,-0.143791,0.331248,31,0.111400
par4,-0.255358,0.337533,31,0.058000
par4,0.179260,-0.540424,31,0.049100
par4,-0.248741,0.333872,31,0.038300
par4,0.557659,0.218473,30,0.044900
par4,-0.175358,0.699244,31,0.308500
par4,-0.163656,0.703854,31,0.161600
par4,-0.230609,0.355638,32,0.094800
par4,-0.249016,-0.681253,32,0.013200
par4,0.348877,0.594312,32,0.031700
par4,0.563112,0.074295,33,0.014800
par4,0.601771,-0.371856,33,0.016600
par4,-0.039538,0.283320,34,0.022800
par4,0.392659,0.463524,34,0.198700
par4,0.303913,0.170678,34,0.045100
par4,0.412706,-0.221261,34,0.042900
par4,-0.193897,-0.154395,34,0.049800
par4,-0.277999,-0.271191,34,0.021300
par4,0.373756,0.004060,35,0.018700
par4,0.026335,-0.038135,35,0.034300
par4,0.035518,-0.061802,35,0.024800
par4,0.000450,-0.006424,35,0.049600
par4,0.476172,-0.011535,35,0.048800
par4,-0.442057,-0.575547,35,0.031100
par4,-0.054391,-0.554215,35,0.033600
par4,-0.142707,0.709761,35,0.126900
par4,0.410223,-0.474526,35,0.045400
par4,-0.483103,-0.187608,35,0.051100
par4,0.445113,0.073976,35,0.056000
par4,-0.047537,-0.426659,10,0.010200
par4,0.207696,-0.365573,12,0.010600
par4,-0.196058,0.264989,36,0.080800
par4,-0.134400,0.346031,36,0.040400
par4,0.473512,-0.272404,36,0.017700
par4,0.075403,-0.169830,36,0.058000
par4,-0.301724,-0.429000,36,0.013800
par4,0.208119,-0.582333,36,0.050800
par4,-0.352190,-0.428108,36,0.052800
par4,-0.089567,-0.660173,36,0.039700
par4,-0.175718,0.703294,36,0.157700
par4,0.121195,0.157277,37,0.015700
par4,0.158396,-0.103469,37,0.043900
par4,0.452057,-0.051550,37,0.081600
par4,0.466901,-0.245158,9,0.014000
par4,-0.335482,0.095871,38,0.056500
par4,0.186705,-0.307753,38,0.016500
par4,0.472679,-0.309664,38,0.017300
par4,0.508491,0.279756,38,0.110400
par4,-0.015896,-0.412946,38,0.019200
par4,-0.330602,0.029433,38,0.193100
par4,-0.075347,-0.545738,38,0.022300
par4,0.165397,-0.366149,38,0.158800
par4,0.065763,-0.179949,38,0.026500
par4,0.649009,0.020059,38,0.100000
par4,0.011812,-0.067744,39,0.095700
par4,-0.510736,0.423871,39,0.023800
par4,-0.804979,-0.162292,39,0.025800
par4,0.244254,0.209670,39,0.055500
par4,0.095936,-0.059734,31,0.046900
par4,-0.059264,-0.053559,34,0.018600
par4,-0.137720,0.489660,5,0.012500
par4,-0.606006,0.211025,19,0.079300
par4,-0.820772,-0.135076,6,0.018100
par4,-0.408777,-0.636303,9,0.066600
par4,-0.160770,-0.010452,13,0.028700
par4,-0.739961,0.024829,13,0.090300
par4,0.008153,0.339590,35,0.027800
par4,-0.139385,-0.093923,39,0.052800
par4,-0.167237,0.715711,39,0.187400
par4,-0.460145,-0.519496,16,0.049300
par4,-0.464091,-0.468790,19,0.076100
par4,-0.448039,-0.517620,20,0.046600
par4,-0.462504,-0.464186,23,0.034700
par4,-0.436489,-0.545023,25,0.038300
par4,-0.433615,-0.606222,29,0.078500
par4,-0.365212,-0.538944,29,0.093500
par4,-0.465949,-0.464666,29,0.063800
par4,-0.395461,-0.509814,30,0.110400
par4,-0.403178,-0.507777,30,0.107400
par4,-0.442694,-0.514741,30,0.106500
par4,0.352834,-0.317164,3,0.027400
par4,0.380854,-0.394899,10,0.046600
par4,0.260432,0.140425,1,0.067400
par4,0.295208,-0.146162,3,0.029700
par4,0.526341,-0.230801,1,0.015800
par4,0.447791,-0.051723,6,0.069000
par4,0.495367,-0.198082,7,0.103900
par4,0.373864,-0.461632,6,0.038500
par4,0.281055,-0.411961,14,0.024700
par4,0.239845,-0.343781,15,0.055000
par4,0.323752,-0.600183,21,0.075300
par4,0.476848,-0.217010,23,0.019200
par4,-0.080859,-0.274848,2,0.043900
par4,-0.054492,-0.235930,14,0.034500
par4,0.036115,-0.329671,15,0.111400
par4,-0.079163,-0.262386,17,0.047100
par4,0.572389,-0.437795,26,0.076100
par4,0.255863,-0.059367,22,0.020400
par4,0.223157,0.006693,18,0.012900
par4,0.194411,-0.162925,24,0.028300
par4,0.136002,-0.344657,28,0.025200
par4,0.052446,0.069140,28,0.032200
par4,0.313284,0.156829,29,0.020600
par4,0.535231,-0.205887,30,0.092600
par4,-0.037220,-0.265135,31,0.021800
par4,0.218874,-0.039101,9,0.012800
par4,0.556466,-0.054638,33,0.016300
par4,-0.274870,-0.508455,34,0.054500
par4,-0.376489,-0.554152,34,0.099200
par4,0.439642,-0.104521,34,0.009900
par4,0.325861,-0.134722,35,0.021700
par4,0.202486,-0.120789,35,0.027800
par4,0.393422,-0.369949,35,0.022600
par4,-0.055677,-0.144557,35,0.089500
par4,0.178652,0.452748,24,0.232400
par4,-0.001079,0.526143,26,0.049600
par4,0.114531,0.379149,28,0.254600
par4,0.172053,0.389491,28,0.236700
par4,0.209778,0.364687,30,0.232000
par4,0.229646,0.430417,32,0.049300
par4,0.035862,0.162058,19,0.036900
par4,-0.180646,-0.155796,29,0.024800
par4,-0.385148,-0.188766,32,0.031300
par4,-0.005659,0.208380,32,0.142600
par4,-0.396641,0.151430,32,0.015800
par4,-0.354411,-0.176521,32,0.066600
par4,0.351847,0.361317,33,0.050100
par4,-0.101911,-0.034701,6,0.071300
par4,-0.561187,0.315112,18,0.123500
par4,-0.061437,0.527701,21,0.080800
par4,0.081689,0.391900,24,0.101300
par4,0.166544,0.381557,24,0.142600
par4,0.186768,0.298642,24,0.170300
par4,-0.403198,-0.214045,8,0.053500
par4,-0.316892,-0.145234,8,0.038800
par4,-0.377842,-0.598912,4,0.020100
par4,-0.541867,-0.061503,7,0.031900
par4,-0.526402,-0.054584,10,0.112000
par4,-0.425283,-0.171891,19,0.022400
par4,-0.454408,-0.114676,21,0.045100
par4,-0.554749,-0.044725,25,0.095700
par4,-0.427379,-0.142517,29,0.029000
par4,-0.452146,-0.143131,29,0.045100
par4,-0.450039,-0.131656,30,0.123500
par4,-0.403506,-0.140327,30,0.234500
par4,-0.252289,0.179371,30,0.067400
par4,0.006988,-0.514408,11,0.079300
par4,-0.143650,-0.702541,15,0.067400
par4,-0.174115,-0.254143,8,0.060000
par4,-0.289093,-0.258075,4,0.036200
par4,0.420742,-0.397643,13,0.021300
par4,-0.147344,-0.355017,13,0.041900
par4,0.047337,0.262334,8,0.027800
par4,0.405032,-0.228520,14,0.019600
par4,0.478669,0.226247,21,0.017600
par4,0.234592,-0.348752,29,0.166800
par4,0.349574,-0.162348,13,0.059500
par4,-0.102634,-0.733077,16,0.053300
par4,-0.108704,-0.681547,18,0.031400
par4,-0.045549,-0.471948,22,0.054800
par4,0.157386,-0.362341,10,0.018100
par4,0.320956,-0.447929,8,0.019100
par4,-0.192819,-0.649718,8,0.018100
par4,0.339996,-0.684395,20,0.029700
par4,0.323527,-0.476566,23,0.013200
par4,-0.100699,-0.623635,26,0.050800
par4,-0.069194,-0.559853,26,0.137400
par4,0.029858,0.101445,19,0.046100
par4,0.130013,0.229931,10,0.053800
par4,0.004451,0.113919,3,0.089500
par4,-0.334526,0.348595,3,0.041400
par4,0.294935,0.548201,5,0.031900
par4,-0.092951,0.376838,5,0.071300
par4,-0.299926,0.311352,6,0.103900
par4,-0.598799,0.341411,6,0.035700
par4,-0.111197,0.387385,8,0.032600
par4,-0.121501,0.375245,8,0.040700
par4,-0.135336,0.322903,8,0.071300
par4,-0.038649,-0.738704,9,0.075300
par4,-0.287210,0.377006,11,0.054000
par4,-0.151527,0.289952,11,0.049100
par4,-0.391230,-0.373150,18,0.016500
par4,-0.208552,0.256517,19,0.023000
par4,-0.271533,-0.378376,20,0.007400
par4,-0.188331,-0.436413,20,0.062600
par4,0.303653,-0.543158,11,0.025000
par4,-0.024310,-0.265221,15,0.018800
par4,0.105001,0.187968,14,0.042900
par4,-0.019643,0.095376,20,0.051300
par4,0.187274,-0.055658,20,0.053000
par4,-0.196144,-0.421586,21,0.044600
par4,0.200953,-0.068673,22,0.041900
par4,-0.134369,0.349908,23,0.114100
par4,-0.124433,0.382091,20,0.020800
par4,-0.190664,-0.433907,24,0.019600
par4,0.358148,0.314232,24,0.029400
par4,-0.284340,-0.532132,24,0.191200
par4,-0.227150,0.397678,26,0.018700
par4,0.166379,-0.009620,26,0.053000
par4,-0.680103,0.162611,26,0.033100
par4,-0.015600,-0.295393,27,0.064200
par4,-0.124171,-0.222047,27,0.105200
par4,0.017267,-0.007121,4,0.014500
par4,-0.119890,0.386009,12,0.049100
par4,-0.235263,0.337680,12,0.063000
par4,0.321271,-0.239826,13,0.033100
par4,0.156820,0.031724,16,0.171100
par4,-0.124334,-0.336982,11,0.130400
par4,0.103157,-0.193339,14,0.029600
par4,0.113168,0.128645,18,0.112500
par4,0.336950,-0.231577,18,0.032600
par4,-0.120739,0.399137,18,0.025300
par4,-0.295983,0.285565,19,0.068200
par4,-0.061316,0.413887,19,0.052300
par4,0.290399,-0.585258,21,0.043900
par4,0.118705,-0.522619,21,0.018100
par4,-0.079879,0.415288,22,0.056300
par4,0.259696,-0.587794,23,0.035700
par4,0.275235,-0.302836,13,0.071300
par4,0.091762,-0.083246,1,0.011000
par4,0.063743,-0.315037,18,0.027600
par4,0.189026,-0.083687,19,0.024500
par4,0.158025,-0.252713,21,0.035700
par4,0.281058,-0.302047,21,0.080000
par4,0.290066,-0.257947,22,0.100500
par4,0.149112,-0.077413,22,0.044900
par4,0.272393,-0.303819,24,0.113400
par4,-0.041545,-0.050241,24,0.035000
par4,0.158043,0.027046,25,0.103500
par4,0.357047,-0.250645,25,0.021700
par4,-0.014629,0.206931,25,0.111400
par4,0.192462,0.060221,25,0.100900
par4,-0.306063,0.329734,19,0.290400
par4,-0.225828,0.207868,22,0.108700
par4,-0.596527,-0.365861,6,0.026900
par4,-0.222262,0.339503,9,0.061000
par4,-0.492375,-0.483244,20,0.026000
par4,-0.606238,-0.318015,21,0.018600
par4,-0.369961,-0.601971,21,0.032200
par4,0.470730,0.424877,8,0.013500
par4,0.083446,0.099622,10,0.032200
par4,0.492172,0.304130,13,0.010500
par4,0.160476,0.138514,16,0.024600
par4,0.461008,0.238724,17,0.024100
par4,-0.302080,-0.554230,9,0.223100
par4,-0.293940,-0.644783,11,0.019200
par4,-0.392871,0.153214,3,0.014400
par4,-0.384083,0.206259,4,0.027300
par4,-0.337426,-0.118909,6,0.048800
par4,-0.373945,-0.164883,6,0.018100
par4,-0.401139,0.149218,9,0.060700
par4,-0.375094,-0.164213,9,0.033600
par4,-0.395959,0.151974,12,0.056500
par4,-0.388913,0.113251,12,0.061400
par4,-0.410254,0.146602,17,0.053000
par4,-0.248384,-0.089803,17,0.065000
par4,0.254259,0.238758,19,0.009800
par4,0.382880,-0.273805,4,0.030600
par4,0.163681,-0.329604,10,0.021100
par4,-0.079970,0.318212,1,0.031700
par4,-0.154541,0.134109,2,0.041200
par4,0.118300,0.332841,7,0.050800
par4,0.591073,-0.213904,13,0.036200
par4,0.167236,-0.408433,13,0.025300
par4,-0.205285,0.334529,10,0.031700
par4,-0.129203,-0.516564,14,0.099200
par4,-0.196221,0.474854,15,0.029200
par4,0.454348,0.165411,4,0.052800
par4,-0.196435,0.347402,16,0.044600
par4,-0.130975,-0.553245,10,0.096600
par4,0.346553,0.223530,1,0.019200
par4,-0.359266,-0.151418,15,0.015600
par4,0.074091,-0.203077,6,0.053800
par4,-0.131658,-0.125930,8,0.054000
par4,-0.280936,-0.304612,6,0.025100
par4,-0.193901,-0.418460,12,0.128700
par4,-0.444408,0.018852,4,0.103500
par4,-0.401572,0.136498,6,0.102600
par4,0.143827,0.110509,5,0.027800
par4,0.268644,-0.034225,8,0.013600
par4,0.083062,-0.362839,6,0.018100
par4,0.233323,0.066693,9,0.017600
par4,-0.180993,-0.239329,1,0.028300
par4,0.733508,0.351939,2,0.017500
par4,-0.108860,-0.261105,3,0.011800
par4,-0.634496,-0.112704,3,0.023800
par4,-0.544611,-0.166612,8,0.063400
par4,-0.569790,0.071751,9,0.076900
par4,-0.581848,-0.100168,9,0.053300
par4,0.558207,-0.286907,9,0.018800
par4,-0.601438,-0.161057,10,0.111500
par4,-0.052720,-0.327180,10,0.021200
par4,0.053722,-0.373620,10,0.016500
par4,0.556976,-0.272654,11,0.018800
par4,-0.537831,0.081218,11,0.018100
par4,-0.304208,-0.734985,12,0.032200
par4,-0.329145,-0.248130,12,0.098300
