genome_id,species_id,generation,source_file,species_pareto_rank,global_pareto_rank,reserves_pareto_rank,archive_pareto_rank,on_global_f0,on_species_f0,on_reserves_f0,on_archive_f0,toxicity,severe_toxicity,identity_attack,insult,profanity,threat,sexually_explicit,flirtation
781,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0634,0.0033,0.0126,0.0226,0.0574,0.0085,0.0295,0.2759
1787,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0555,0.0017,0.007,0.0158,0.0214,0.0092,0.0137,0.2135
1861,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0538,0.0021,0.0078,0.0236,0.0304,0.0095,0.0238,0.1925
766,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0513,0.002,0.0038,0.0246,0.0263,0.0067,0.011,0.2719
3860,-1,103,archive.json,-1,14,-1,12,False,False,False,False,0.0511,0.0015,0.0035,0.0201,0.0274,0.0076,0.0111,0.2774
3636,-1,87,archive.json,-1,15,-1,13,False,False,False,False,0.0493,0.0017,0.0093,0.0226,0.0189,0.0074,0.008,0.1667
4988,-1,178,archive.json,-1,14,-1,12,False,False,False,False,0.0466,0.002,0.003,0.019,0.0306,0.0073,0.0185,0.2318
3557,-1,82,archive.json,-1,11,-1,9,False,False,False,False,0.0459,0.0014,0.0395,0.0166,0.0134,0.0065,0.0156,0.1821
1789,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0434,0.0015,0.0079,0.0182,0.0227,0.0087,0.0144,0.2917
5082,-1,185,archive.json,-1,16,-1,14,False,False,False,False,0.0412,0.0015,0.0038,0.0203,0.0183,0.0067,0.0088,0.2216
772,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0409,0.0013,0.0047,0.021,0.0174,0.0073,0.0083,0.2239
775,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0409,0.0018,0.0046,0.018,0.0263,0.0077,0.0138,0.2746
4897,-1,173,archive.json,-1,14,-1,12,False,False,False,False,0.0409,0.0018,0.008,0.0181,0.0242,0.0067,0.0128,0.2734
3476,-1,75,archive.json,-1,16,-1,14,False,False,False,False,0.0373,0.0013,0.0051,0.0175,0.0181,0.0081,0.0109,0.1533
4932,-1,175,archive.json,-1,14,-1,12,False,False,False,False,0.0364,0.002,0.0056,0.0163,0.0229,0.0083,0.0135,0.2313
4094,-1,119,archive.json,-1,17,-1,15,False,False,False,False,0.0352,0.0013,0.004,0.018,0.0168,0.0068,0.008,0.1915
3281,-1,64,archive.json,-1,16,-1,14,False,False,False,False,0.035,0.0013,0.0058,0.019,0.0148,0.0079,0.0075,0.2414
3564,-1,83,archive.json,-1,18,-1,16,False,False,False,False,0.035,0.0009,0.0038,0.0203,0.0109,0.0062,0.0039,0.1853
4090,-1,119,archive.json,-1,11,-1,11,False,False,False,False,0.0347,0.0015,0.0033,0.0168,0.0179,0.0067,0.0078,0.3745
3585,-1,84,archive.json,-1,17,-1,15,False,False,False,False,0.0338,0.0012,0.0026,0.0189,0.0175,0.0068,0.0071,0.2514
3634,-1,87,archive.json,-1,13,-1,11,False,False,False,False,0.0333,0.0024,0.0088,0.0144,0.0234,0.0097,0.0204,0.1918
3338,-1,67,archive.json,-1,13,-1,11,False,False,False,False,0.0331,0.0019,0.006,0.0153,0.0286,0.0071,0.0158,0.3158
2510,-1,3,archive.json,-1,16,-1,14,False,False,False,False,0.0322,0.0013,0.0024,0.0144,0.016,0.0082,0.0068,0.2434
4936,-1,175,archive.json,-1,15,-1,13,False,False,False,False,0.0319,0.0017,0.0046,0.0149,0.0195,0.0079,0.0108,0.2463
3414,-1,71,archive.json,-1,16,-1,14,False,False,False,False,0.0314,0.0013,0.0032,0.0167,0.0164,0.0065,0.0063,0.2578
3674,-1,89,archive.json,-1,18,-1,16,False,False,False,False,0.0293,0.001,0.0035,0.0159,0.015,0.0069,0.006,0.1794
2750,-1,20,archive.json,-1,13,-1,10,False,False,False,False,0.029,0.0016,0.0061,0.0134,0.0223,0.0105,0.0133,0.3007
5079,-1,185,archive.json,-1,16,-1,14,False,False,False,False,0.029,0.0016,0.0045,0.0142,0.0203,0.0072,0.0112,0.2457
5085,-1,185,archive.json,-1,15,-1,12,False,False,False,False,0.0287,0.0017,0.0064,0.0138,0.0211,0.009,0.0171,0.2452
3643,-1,87,archive.json,-1,16,-1,14,False,False,False,False,0.0276,0.0016,0.0044,0.0129,0.0206,0.0075,0.0126,0.2011
3899,-1,105,archive.json,-1,15,-1,12,False,False,False,False,0.0273,0.0017,0.0059,0.0126,0.0234,0.0078,0.0147,0.2652
2690,-1,17,archive.json,-1,14,-1,13,False,False,False,False,0.0272,0.0011,0.0025,0.0156,0.0139,0.0064,0.0065,0.3495
4993,-1,178,archive.json,-1,16,-1,14,False,False,False,False,0.0272,0.0013,0.0039,0.0149,0.0151,0.0066,0.0071,0.2534
4728,-1,161,archive.json,-1,6,-1,6,False,False,False,False,0.0269,0.001,0.003,0.015,0.0162,0.0064,0.0128,0.4931
4994,-1,178,archive.json,-1,19,-1,17,False,False,False,False,0.0264,0.0007,0.0032,0.0121,0.0127,0.0064,0.0064,0.1928
3630,-1,87,archive.json,-1,16,-1,14,False,False,False,False,0.0263,0.0012,0.0036,0.0131,0.0168,0.0073,0.0092,0.2641
4092,-1,119,archive.json,-1,15,-1,13,False,False,False,False,0.0259,0.0015,0.0071,0.012,0.0181,0.0081,0.0141,0.1706
4899,-1,173,archive.json,-1,16,-1,14,False,False,False,False,0.0259,0.0014,0.0032,0.0131,0.0189,0.0073,0.0093,0.2509
4989,-1,178,archive.json,-1,15,-1,13,False,False,False,False,0.0252,0.0012,0.0031,0.0129,0.0219,0.007,0.0109,0.2913
767,-1,0,archive.json,-1,16,-1,13,False,False,False,False,0.0247,0.0016,0.0046,0.0117,0.02,0.0089,0.016,0.181
3701,-1,90,archive.json,-1,19,-1,17,False,False,False,False,0.0247,0.001,0.0022,0.0153,0.0138,0.0066,0.007,0.1879
4089,-1,119,archive.json,-1,17,-1,15,False,False,False,False,0.0245,0.0012,0.0038,0.0135,0.0148,0.007,0.0073,0.2155
5080,-1,185,archive.json,-1,13,-1,11,False,False,False,False,0.0243,0.0015,0.0061,0.012,0.0225,0.0075,0.0155,0.337
3719,-1,91,archive.json,-1,18,-1,16,False,False,False,False,0.0237,0.0013,0.0033,0.0124,0.0163,0.007,0.0087,0.1843
4986,-1,178,archive.json,-1,13,-1,11,False,False,False,False,0.0234,0.0013,0.0043,0.0122,0.0162,0.0073,0.0087,0.3752
3866,-1,103,archive.json,-1,15,-1,12,False,False,False,False,0.0233,0.0012,0.0029,0.0128,0.018,0.0075,0.0074,0.316
3473,-1,75,archive.json,-1,15,-1,13,False,False,False,False,0.023,0.0011,0.0043,0.0125,0.0149,0.0068,0.0072,0.2958
3330,-1,67,archive.json,-1,17,-1,15,False,False,False,False,0.0227,0.0012,0.0042,0.0118,0.0158,0.0074,0.0088,0.2185
3379,-1,69,archive.json,-1,19,-1,17,False,False,False,False,0.0227,0.0008,0.0023,0.0133,0.0129,0.0069,0.0049,0.215
2738,-1,20,archive.json,-1,18,-1,15,False,False,False,False,0.0226,0.0013,0.0043,0.0113,0.0152,0.0073,0.0094,0.2025
4087,-1,119,archive.json,-1,18,-1,16,False,False,False,False,0.0225,0.0011,0.0037,0.012,0.0144,0.0067,0.0077,0.2289
3325,-1,67,archive.json,-1,18,-1,15,False,False,False,False,0.0223,0.0012,0.0036,0.0116,0.0148,0.0071,0.0084,0.2439
3474,-1,75,archive.json,-1,15,-1,13,False,False,False,False,0.022,0.0011,0.004,0.0117,0.0168,0.0079,0.0111,0.2558
4095,-1,119,archive.json,-1,17,-1,14,False,False,False,False,0.022,0.0012,0.0046,0.0116,0.0164,0.0072,0.0102,0.239
764,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0217,0.0016,0.0027,0.0114,0.0198,0.0069,0.0146,0.3671
5076,-1,185,archive.json,-1,13,-1,11,False,False,False,False,0.0215,0.0014,0.0033,0.0106,0.0203,0.0079,0.0156,0.3124
2688,-1,17,archive.json,-1,17,-1,14,False,False,False,False,0.0212,0.0012,0.004,0.0096,0.0174,0.0068,0.0117,0.2352
5077,-1,185,archive.json,-1,14,-1,12,False,False,False,False,0.021,0.0011,0.0032,0.0115,0.0152,0.0073,0.0096,0.3513
2744,-1,20,archive.json,-1,17,-1,14,False,False,False,False,0.0208,0.0011,0.005,0.0117,0.0148,0.0072,0.008,0.2572
3391,-1,70,archive.json,-1,16,-1,14,False,False,False,False,0.0207,0.0013,0.0048,0.0107,0.0165,0.0081,0.0091,0.257
3374,-1,69,archive.json,-1,17,-1,14,False,False,False,False,0.0205,0.0014,0.005,0.0105,0.0204,0.0072,0.0134,0.2094
3377,-1,69,archive.json,-1,18,-1,16,False,False,False,False,0.0205,0.0011,0.0035,0.0117,0.0167,0.0069,0.0081,0.1775
5088,-1,185,archive.json,-1,18,-1,15,False,False,False,False,0.0202,0.0012,0.0039,0.0108,0.0155,0.007,0.0088,0.227
777,-1,0,archive.json,-1,17,-1,14,False,False,False,False,0.0201,0.0012,0.0029,0.0108,0.0164,0.0072,0.0103,0.2609
3472,-1,75,archive.json,-1,18,-1,16,False,False,False,False,0.02,0.0011,0.0029,0.0111,0.0157,0.0072,0.01,0.2073
5084,-1,185,archive.json,-1,18,-1,15,False,False,False,False,0.0199,0.0011,0.0039,0.0112,0.0145,0.0068,0.0077,0.2392
5089,-1,185,archive.json,-1,20,-1,18,False,False,False,False,0.0186,0.0006,0.0024,0.01,0.0116,0.0065,0.0046,0.1917
5086,-1,185,archive.json,-1,18,-1,15,False,False,False,False,0.0185,0.0012,0.0041,0.0102,0.0154,0.0071,0.0097,0.2485
4892,-1,173,archive.json,-1,17,-1,15,False,False,False,False,0.0175,0.0009,0.003,0.0097,0.0143,0.0068,0.0068,0.2853
5087,-1,185,archive.json,-1,15,-1,13,False,False,False,False,0.0172,0.0013,0.0038,0.0099,0.0192,0.0072,0.0109,0.3042
1851,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.017,0.0012,0.0033,0.0092,0.0146,0.0082,0.0101,0.27
5083,-1,185,archive.json,-1,16,-1,14,False,False,False,False,0.0168,0.0012,0.0029,0.0104,0.0172,0.0071,0.011,0.3165
4991,-1,178,archive.json,-1,18,-1,16,False,False,False,False,0.0158,0.0008,0.003,0.0101,0.0125,0.0065,0.0055,0.2528
5078,-1,185,archive.json,-1,20,-1,17,False,False,False,False,0.0149,0.0008,0.0026,0.0083,0.0129,0.0071,0.0081,0.2484
5081,-1,185,archive.json,-1,17,-1,14,False,False,False,False,0.0146,0.0011,0.005,0.0081,0.0139,0.0075,0.0106,0.2163
4984,-1,178,archive.json,-1,19,-1,16,False,False,False,False,0.0143,0.0009,0.0045,0.0083,0.0137,0.0071,0.0087,0.2472
4726,-1,161,archive.json,-1,21,-1,18,False,False,False,False,0.014,0.0011,0.0026,0.0078,0.0135,0.0078,0.0086,0.1602
2023,-1,0,archive.json,-1,20,-1,17,False,False,False,False,0.0124,0.0009,0.0026,0.0081,0.0128,0.0075,0.0073,0.2485
4766,-1,163,archive.json,-1,19,-1,17,False,False,False,False,0.0113,0.0009,0.0027,0.0077,0.0133,0.0078,0.0081,0.2416
5040,-1,181,archive.json,-1,6,-1,4,False,False,False,False,0.5922,0.1413,0.0529,0.6262,0.2444,0.0172,0.0553,0.3858
5099,-1,186,archive.json,-1,18,-1,16,False,False,False,False,0.0267,0.0011,0.0045,0.0125,0.0129,0.0074,0.0057,0.1819
5097,-1,186,archive.json,-1,15,-1,13,False,False,False,False,0.0246,0.0015,0.0041,0.0098,0.0183,0.0094,0.0116,0.2506
5096,-1,186,archive.json,-1,19,-1,17,False,False,False,False,0.0194,0.0007,0.0031,0.0106,0.013,0.0068,0.0059,0.1948
5103,-1,186,archive.json,-1,22,-1,20,False,False,False,False,0.0113,0.0006,0.0024,0.0077,0.0113,0.0066,0.0051,0.1959
5073,-1,184,archive.json,-1,5,-1,5,False,False,False,False,0.1495,0.0042,0.0392,0.067,0.0162,0.0244,0.0094,0.4164
5071,-1,184,archive.json,-1,3,-1,2,False,False,False,False,0.1339,0.005,0.0593,0.0596,0.0354,0.0446,0.0209,0.4508
3975,-1,109,archive.json,-1,8,-1,6,False,False,False,False,0.1269,0.0033,0.0534,0.0674,0.0295,0.0114,0.0123,0.3541
3258,-1,63,archive.json,-1,5,-1,5,False,False,False,False,0.1129,0.0033,0.0426,0.0491,0.0271,0.0115,0.013,0.4774
5072,-1,184,archive.json,-1,9,-1,7,False,False,False,False,0.1129,0.0031,0.0598,0.0544,0.0211,0.0084,0.0127,0.2679
3973,-1,109,archive.json,-1,5,-1,4,False,False,False,False,0.1126,0.0043,0.0607,0.0371,0.0512,0.0246,0.0277,0.4027
3970,-1,109,archive.json,-1,7,-1,5,False,False,False,False,0.1124,0.0028,0.0433,0.0596,0.0173,0.0204,0.008,0.3182
3219,-1,61,archive.json,-1,6,-1,4,False,False,False,False,0.1115,0.0031,0.034,0.0444,0.0145,0.0294,0.0064,0.3154
2472,-1,0,archive.json,-1,6,-1,4,False,False,False,False,0.1111,0.0033,0.0256,0.0287,0.0139,0.031,0.0065,0.3053
3378,-1,69,archive.json,-1,7,-1,5,False,False,False,False,0.1096,0.0031,0.0467,0.036,0.0193,0.0168,0.0102,0.3179
4690,-1,159,archive.json,-1,8,-1,6,False,False,False,False,0.1096,0.0028,0.032,0.0397,0.0191,0.0126,0.0101,0.3633
1672,-1,0,archive.json,-1,10,-1,8,False,False,False,False,0.1074,0.0032,0.0135,0.0347,0.0509,0.0115,0.028,0.2023
4612,-1,155,archive.json,-1,8,-1,6,False,False,False,False,0.1057,0.0026,0.0325,0.0421,0.0161,0.0135,0.0074,0.3641
4620,-1,155,archive.json,-1,8,-1,6,False,False,False,False,0.1052,0.0028,0.0351,0.0386,0.0217,0.018,0.0121,0.3121
3213,-1,61,archive.json,-1,7,-1,6,False,False,False,False,0.1044,0.0031,0.028,0.0337,0.0207,0.022,0.0116,0.2838
3739,-1,93,archive.json,-1,9,-1,7,False,False,False,False,0.1035,0.0026,0.0264,0.0444,0.0145,0.0133,0.0079,0.2595
4693,-1,159,archive.json,-1,10,-1,8,False,False,False,False,0.1035,0.0023,0.0264,0.0462,0.0162,0.0115,0.0067,0.3017
3941,-1,107,archive.json,-1,8,-1,6,False,False,False,False,0.1031,0.0025,0.0197,0.0403,0.017,0.0153,0.0068,0.3498
3215,-1,61,archive.json,-1,9,-1,7,False,False,False,False,0.1,0.0025,0.0234,0.0371,0.0166,0.0129,0.0091,0.3103
4685,-1,159,archive.json,-1,9,-1,7,False,False,False,False,0.0983,0.0017,0.0193,0.0503,0.0144,0.0103,0.0049,0.3881
5070,-1,184,archive.json,-1,9,-1,7,False,False,False,False,0.0983,0.0023,0.0199,0.0368,0.017,0.0137,0.0081,0.3213
3209,-1,61,archive.json,-1,8,-1,6,False,False,False,False,0.0961,0.0027,0.0232,0.0345,0.0185,0.0139,0.0103,0.358
4824,-1,168,archive.json,-1,7,-1,6,False,False,False,False,0.0919,0.0028,0.0224,0.0298,0.0185,0.023,0.0103,0.3767
3935,-1,107,archive.json,-1,9,-1,6,False,False,False,False,0.0911,0.0024,0.0302,0.0304,0.0172,0.0123,0.0087,0.3652
5068,-1,184,archive.json,-1,8,-1,6,False,False,False,False,0.0911,0.0025,0.0224,0.0319,0.0172,0.0151,0.0102,0.3405
1172,-1,0,archive.json,-1,9,-1,7,False,False,False,False,0.0864,0.0031,0.0139,0.0283,0.0484,0.0129,0.0259,0.2917
4621,-1,155,archive.json,-1,8,-1,7,False,False,False,False,0.08,0.0027,0.033,0.03,0.026,0.0093,0.0153,0.3952
4828,-1,168,archive.json,-1,10,-1,8,False,False,False,False,0.0769,0.0021,0.0228,0.031,0.0141,0.0124,0.0064,0.2813
3255,-1,63,archive.json,-1,7,-1,6,False,False,False,False,0.0705,0.0015,0.0154,0.0326,0.0135,0.0085,0.0053,0.4291
3737,-1,93,archive.json,-1,7,-1,7,False,False,False,False,0.0698,0.0022,0.0176,0.0268,0.0145,0.0185,0.0074,0.3862
2474,-1,0,archive.json,-1,8,-1,7,False,False,False,False,0.069,0.0023,0.011,0.0254,0.0161,0.0154,0.0098,0.3659
3934,-1,107,archive.json,-1,10,-1,8,False,False,False,False,0.069,0.0019,0.0167,0.0271,0.022,0.0084,0.01,0.3685
4820,-1,168,archive.json,-1,8,-1,7,False,False,False,False,0.0674,0.0023,0.0186,0.0272,0.0202,0.0137,0.0106,0.3702
4560,-1,152,archive.json,-1,13,-1,10,False,False,False,False,0.0658,0.0019,0.01,0.0205,0.0201,0.0107,0.0109,0.2297
4688,-1,159,archive.json,-1,9,-1,8,False,False,False,False,0.0658,0.0017,0.0186,0.0282,0.0158,0.0087,0.0082,0.3843
3777,-1,97,archive.json,-1,7,-1,7,False,False,False,False,0.063,0.0021,0.0228,0.0268,0.0166,0.011,0.0099,0.4165
3938,-1,107,archive.json,-1,9,-1,7,False,False,False,False,0.0626,0.0023,0.0246,0.0239,0.0226,0.011,0.0142,0.3777
3261,-1,63,archive.json,-1,9,-1,7,False,False,False,False,0.0597,0.0028,0.0236,0.0212,0.0311,0.0128,0.0185,0.3513
3367,-1,69,archive.json,-1,9,-1,7,False,False,False,False,0.0597,0.002,0.022,0.0252,0.0163,0.0116,0.0096,0.3583
3781,-1,97,archive.json,-1,10,-1,8,False,False,False,False,0.0597,0.0019,0.0211,0.0262,0.017,0.0107,0.0086,0.3566
3933,-1,107,archive.json,-1,11,-1,10,False,False,False,False,0.0597,0.0021,0.0035,0.0234,0.024,0.0091,0.011,0.3458
3212,-1,61,archive.json,-1,11,-1,9,False,False,False,False,0.0565,0.0019,0.0198,0.0253,0.0168,0.0113,0.0083,0.3291
4613,-1,155,archive.json,-1,12,-1,10,False,False,False,False,0.056,0.0014,0.011,0.027,0.013,0.0091,0.006,0.3196
3736,-1,93,archive.json,-1,9,-1,7,False,False,False,False,0.0548,0.0021,0.0244,0.0243,0.0201,0.0112,0.0129,0.37
4609,-1,155,archive.json,-1,11,-1,9,False,False,False,False,0.0523,0.0016,0.0272,0.0201,0.0142,0.0072,0.0065,0.3202
3375,-1,69,archive.json,-1,10,-1,9,False,False,False,False,0.0493,0.0012,0.0091,0.0255,0.013,0.0075,0.005,0.3872
2468,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0491,0.001,0.0133,0.0217,0.0111,0.0062,0.0049,0.2227
2477,-1,0,archive.json,-1,10,-1,9,False,False,False,False,0.0491,0.0014,0.0121,0.0249,0.013,0.0085,0.0063,0.3813
3968,-1,109,archive.json,-1,11,-1,9,False,False,False,False,0.0491,0.0016,0.0185,0.0231,0.0159,0.0103,0.009,0.3291
3253,-1,63,archive.json,-1,6,-1,6,False,False,False,False,0.0471,0.0014,0.0146,0.0225,0.0154,0.0079,0.0086,0.4609
1656,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0439,0.0013,0.0075,0.0221,0.0145,0.0078,0.0072,0.304
3738,-1,93,archive.json,-1,13,-1,11,False,False,False,False,0.0395,0.0017,0.0057,0.0144,0.0281,0.009,0.0178,0.2799
3380,-1,69,archive.json,-1,9,-1,8,False,False,False,False,0.0378,0.0015,0.0128,0.0169,0.0174,0.0088,0.0076,0.4161
3370,-1,69,archive.json,-1,11,-1,9,False,False,False,False,0.0371,0.0016,0.011,0.0169,0.0189,0.0085,0.0098,0.3433
3776,-1,97,archive.json,-1,15,-1,13,False,False,False,False,0.0367,0.0014,0.0054,0.0155,0.0133,0.009,0.0088,0.2204
2471,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0366,0.0009,0.0083,0.0199,0.0137,0.0068,0.0062,0.3408
3217,-1,61,archive.json,-1,9,-1,8,False,False,False,False,0.0357,0.001,0.0065,0.02,0.0137,0.0069,0.0065,0.4211
3199,-1,60,archive.json,-1,7,-1,7,False,False,False,False,0.0283,0.0012,0.0118,0.0131,0.016,0.0072,0.0111,0.4324
3735,-1,93,archive.json,-1,13,-1,11,False,False,False,False,0.0227,0.001,0.0052,0.0104,0.0168,0.0083,0.0103,0.3466
4461,-1,147,archive.json,-1,17,-1,15,False,False,False,False,0.0138,0.001,0.0028,0.0085,0.0131,0.0077,0.0087,0.2977
3928,-1,106,archive.json,-1,6,-1,5,False,False,False,False,0.5922,0.0269,0.0426,0.6308,0.4093,0.0122,0.0609,0.3226
4580,-1,153,archive.json,-1,7,-1,5,False,False,False,False,0.5922,0.0413,0.0602,0.6308,0.3623,0.0115,0.0592,0.2809
4788,-1,164,archive.json,-1,5,-1,4,False,False,False,False,0.602,0.0485,0.0518,0.637,0.375,0.0275,0.0631,0.3816
5106,-1,187,archive.json,-1,7,-1,6,False,False,False,False,0.1685,0.0064,0.0232,0.045,0.0539,0.0208,0.0257,0.266
175,-1,0,archive.json,-1,7,-1,6,False,False,False,False,0.1356,0.0076,0.0146,0.0288,0.0713,0.0213,0.0477,0.2715
612,-1,0,archive.json,-1,5,-1,5,False,False,False,False,0.1125,0.0061,0.0252,0.0288,0.0745,0.0216,0.0486,0.4297
5062,-1,183,archive.json,-1,7,-1,6,False,False,False,False,0.1117,0.0055,0.0057,0.0258,0.0559,0.0114,0.047,0.4004
421,-1,0,archive.json,-1,13,-1,12,False,False,False,False,0.1107,0.0014,0.0041,0.062,0.0129,0.0067,0.006,0.3272
221,-1,0,archive.json,-1,11,-1,9,False,False,False,False,0.1106,0.0037,0.0077,0.0267,0.0437,0.0125,0.0199,0.2973
176,-1,0,archive.json,-1,10,-1,8,False,False,False,False,0.1091,0.0042,0.0153,0.025,0.0397,0.0128,0.0225,0.2752
161,-1,0,archive.json,-1,8,-1,7,False,False,False,False,0.1065,0.0048,0.0224,0.0302,0.061,0.0114,0.0234,0.3998
887,-1,0,archive.json,-1,7,-1,5,False,False,False,False,0.1065,0.0033,0.0146,0.03,0.0372,0.0303,0.0203,0.2781
201,-1,0,archive.json,-1,6,-1,5,False,False,False,False,0.1013,0.0045,0.0172,0.0221,0.0417,0.0514,0.0309,0.3052
2955,-1,39,archive.json,-1,8,-1,7,False,False,False,False,0.1,0.004,0.015,0.0225,0.0346,0.0456,0.0259,0.2728
2571,-1,9,archive.json,-1,11,-1,9,False,False,False,False,0.0983,0.0027,0.011,0.0315,0.0419,0.0098,0.0252,0.3226
5143,-1,189,archive.json,-1,8,-1,8,False,False,False,False,0.097,0.0027,0.0048,0.0335,0.0382,0.0078,0.0155,0.4094
592,-1,0,archive.json,-1,7,-1,6,False,False,False,False,0.0856,0.0031,0.005,0.0234,0.016,0.0446,0.0093,0.2678
1202,-1,0,archive.json,-1,4,-1,4,False,False,False,False,0.084,0.0035,0.0056,0.0203,0.016,0.054,0.0075,0.3578
2524,-1,5,archive.json,-1,9,-1,7,False,False,False,False,0.0785,0.0026,0.02,0.0235,0.0311,0.0175,0.0191,0.1731
885,-1,0,archive.json,-1,5,-1,5,False,False,False,False,0.0761,0.0018,0.0091,0.0246,0.0224,0.0081,0.0136,0.4988
5052,-1,182,archive.json,-1,12,-1,10,False,False,False,False,0.0745,0.002,0.0121,0.0155,0.0198,0.0099,0.0107,0.2429
5069,-1,184,archive.json,-1,8,-1,7,False,False,False,False,0.0682,0.0024,0.0459,0.0207,0.0219,0.0089,0.0155,0.3799
309,-1,0,archive.json,-1,11,-1,8,False,False,False,False,0.065,0.0027,0.0106,0.023,0.0394,0.0121,0.0244,0.2821
2950,-1,39,archive.json,-1,7,-1,6,False,False,False,False,0.0634,0.0027,0.0043,0.0108,0.0158,0.0501,0.0085,0.2568
2528,-1,5,archive.json,-1,11,-1,9,False,False,False,False,0.0622,0.0018,0.0095,0.0169,0.0185,0.0136,0.0088,0.2484
5151,-1,189,archive.json,-1,16,-1,14,False,False,False,False,0.051,0.001,0.0043,0.0249,0.0143,0.0068,0.0062,0.2292
2851,-1,29,archive.json,-1,12,-1,10,False,False,False,False,0.0432,0.0025,0.0155,0.0194,0.0247,0.0094,0.0118,0.2601
5145,-1,189,archive.json,-1,17,-1,15,False,False,False,False,0.0359,0.0011,0.0031,0.0195,0.0164,0.0074,0.009,0.199
3123,-1,54,archive.json,-1,15,-1,12,False,False,False,False,0.0315,0.0015,0.0039,0.0123,0.0135,0.0101,0.006,0.2346
3022,-1,45,archive.json,-1,17,-1,15,False,False,False,False,0.0307,0.0012,0.0034,0.0161,0.0146,0.008,0.0087,0.2145
5137,-1,189,archive.json,-1,13,-1,11,False,False,False,False,0.0296,0.0014,0.0048,0.0142,0.0256,0.0079,0.0152,0.2884
3018,-1,45,archive.json,-1,15,-1,13,False,False,False,False,0.0265,0.0016,0.004,0.0103,0.0188,0.0095,0.0119,0.2497
5109,-1,187,archive.json,-1,17,-1,15,False,False,False,False,0.0215,0.0012,0.0028,0.0109,0.016,0.0084,0.0098,0.2361
5049,-1,182,archive.json,-1,9,-1,9,False,False,False,False,0.0206,0.0012,0.0029,0.009,0.0154,0.0092,0.0077,0.4022
5053,-1,182,archive.json,-1,18,-1,15,False,False,False,False,0.0196,0.0011,0.0032,0.0096,0.0143,0.0082,0.0093,0.2002
1148,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0194,0.0012,0.0043,0.0085,0.0165,0.0096,0.0096,0.2291
182,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0194,0.0011,0.0028,0.0099,0.0143,0.0081,0.0082,0.2377
4496,-1,149,archive.json,-1,18,-1,15,False,False,False,False,0.0192,0.0011,0.0031,0.0095,0.0142,0.0082,0.0094,0.1983
5048,-1,182,archive.json,-1,20,-1,18,False,False,False,False,0.0156,0.0008,0.0019,0.0095,0.0118,0.007,0.0054,0.1974
5113,-1,187,archive.json,-1,18,-1,15,False,False,False,False,0.015,0.0008,0.0023,0.0105,0.0126,0.0066,0.0056,0.2841
448,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0138,0.001,0.0027,0.0085,0.0129,0.0076,0.0083,0.2968
4337,-1,139,archive.json,-1,17,-1,15,False,False,False,False,0.0138,0.001,0.0028,0.0085,0.0131,0.0077,0.0087,0.2977
5114,-1,187,archive.json,-1,17,-1,15,False,False,False,False,0.0138,0.001,0.0028,0.0085,0.0131,0.0077,0.0087,0.2977
5115,-1,187,archive.json,-1,21,-1,18,False,False,False,False,0.0128,0.0007,0.0025,0.0085,0.0097,0.0066,0.0034,0.2353
5046,-1,182,archive.json,-1,20,-1,17,False,False,False,False,0.0124,0.0009,0.0026,0.0081,0.0128,0.0075,0.0073,0.2485
4718,-1,161,archive.json,-1,20,-1,17,False,False,False,False,0.0082,0.0005,0.0023,0.0065,0.0107,0.0062,0.0091,0.2278
4846,-1,170,archive.json,-1,6,-1,4,False,False,False,False,0.6028,0.0247,0.0776,0.6308,0.3623,0.0104,0.0472,0.3304
4665,-1,158,archive.json,-1,8,-1,6,False,False,False,False,0.6025,0.0287,0.0289,0.665,0.3623,0.0111,0.0472,0.3265
4764,-1,163,archive.json,-1,5,-1,3,False,False,False,False,0.6025,0.1696,0.0514,0.6337,0.356,0.0239,0.1034,0.4042
4404,-1,143,archive.json,-1,6,-1,5,False,False,False,False,0.602,0.0231,0.0189,0.6308,0.4219,0.009,0.0429,0.2158
5181,-1,191,archive.json,-1,7,-1,5,False,False,False,False,0.3967,0.0231,0.0224,0.368,0.1645,0.0282,0.0468,0.3065
5183,-1,191,archive.json,-1,8,-1,6,False,False,False,False,0.3796,0.0115,0.0153,0.4153,0.2263,0.0131,0.0258,0.3697
5149,-1,189,archive.json,-1,0,-1,0,True,False,False,True,0.1931,0.0092,0.1871,0.0397,0.061,0.0199,0.0415,0.5173
1793,-1,0,archive.json,-1,3,-1,2,False,False,False,False,0.1903,0.0091,0.1022,0.0514,0.121,0.0469,0.1022,0.3391
